country,year,adult_pop,total_pop
MH,2019,23834,44007
MH,2020,23229,42706
MH,2021,22408,41367
MH,2022,21497,40077
MH,2023,20662,38827
MH,2024,19917,37548
MK,1800,210006,396637
MK,1801,211298,399078
MK,1802,212572,401484
MK,1803,213853,403903
MK,1804,215146,406345
MK,1805,216446,408800
MK,1806,217757,411276
MK,1807,219074,413764
MK,1808,220401,416271
MK,1809,221739,418798
MK,1810,223087,421343
MK,1811,224470,423954
MK,1812,225863,426585
MK,1813,227280,429262
MK,1814,226957,428651
MK,1815,226645,428063
MK,1816,228134,430874
MK,1817,229635,433710
MK,1818,231151,436572
MK,1819,233604,441207
MK,1820,236093,445908
MK,1821,239388,452131
MK,1822,241978,457021
MK,1823,244598,461970
MK,1824,247263,467004
MK,1825,249983,472142
MK,1826,252737,477343
MK,1827,255538,482633
MK,1828,258245,487745
MK,1829,260582,492159
MK,1830,262952,496635
MK,1831,264909,500332
MK,1832,266936,504159
MK,1833,268985,508030
MK,1834,271139,512098
MK,1835,273841,517201
MK,1836,276583,522380
MK,1837,279370,527643
MK,1838,282580,533706
MK,1839,283967,536326
MK,1840,285409,539050
MK,1841,287003,542060
MK,1842,288154,544235
MK,1843,287803,543571
MK,1844,288860,545567
MK,1845,289951,547628
MK,1846,290933,549483
MK,1847,290975,549563
MK,1848,291135,549865
MK,1849,291321,550216
MK,1850,292297,552060
MK,1851,292954,553300
MK,1852,294905,556985
MK,1853,296921,560793
MK,1854,298918,564563
MK,1855,301109,568702
MK,1856,303292,572825
MK,1857,307344,580479
MK,1858,310351,586157
MK,1859,313506,592117
MK,1860,316758,598258
MK,1861,319748,603905
MK,1862,322717,609512
MK,1863,325771,615282
MK,1864,328865,621126
MK,1865,331946,626944
MK,1866,335143,632983
MK,1867,337954,638290
MK,1868,341277,644568
MK,1869,344784,651191
MK,1870,345813,653135
MK,1871,347934,657141
MK,1872,349621,660327
MK,1873,351292,663483
MK,1874,353562,667771
MK,1875,356259,672863
MK,1876,357538,675280
MK,1877,359169,678359
MK,1878,361039,681892
MK,1879,351941,664708
MK,1880,354532,669602
MK,1881,355274,671003
MK,1882,359458,678906
MK,1883,364601,688619
MK,1884,369844,698522
MK,1885,374950,708165
MK,1886,379845,717410
MK,1887,385185,727497
MK,1888,390758,738021
MK,1889,396536,748935
MK,1890,401240,757819
MK,1891,405238,765370
MK,1892,408282,771118
MK,1893,412468,779025
MK,1894,416904,787404
MK,1895,421907,796854
MK,1896,426381,805302
MK,1897,431282,814560
MK,1898,435439,822410
MK,1899,440289,831571
MK,1900,444995,840460
MK,1901,449636,849225
MK,1902,454292,858019
MK,1903,458944,866805
MK,1904,463977,876310
MK,1905,467930,883776
MK,1906,473109,893559
MK,1907,478580,903891
MK,1908,483479,913143
MK,1909,488072,921819
MK,1910,494690,934317
MK,1911,499484,943373
MK,1912,504721,953263
MK,1913,499091,942630
MK,1914,500236,944793
MK,1915,490626,926642
MK,1916,485410,916790
MK,1917,479841,906272
MK,1918,470517,888662
MK,1919,485451,916869
MK,1920,492533,930245
MK,1921,499768,943908
MK,1922,507345,958219
MK,1923,514766,972236
MK,1924,522299,986462
MK,1925,530040,1001082
MK,1926,537957,1016035
MK,1927,545638,1030544
MK,1928,553606,1045592
MK,1929,561680,1060841
MK,1930,569923,1076409
MK,1931,577741,1091176
MK,1932,585608,1106034
MK,1933,593590,1121110
MK,1934,601620,1136275
MK,1935,609608,1151362
MK,1936,618107,1167414
MK,1937,626485,1183237
MK,1938,634995,1199311
MK,1939,637174,1203426
MK,1940,639352,1207540
MK,1941,641531,1211654
MK,1942,643709,1215769
MK,1943,645887,1219883
MK,1944,648066,1223997
MK,1945,650244,1228112
MK,1946,652422,1232226
MK,1947,654601,1236340
MK,1948,656779,1240454
MK,1949,658958,1244569
MK,1950,661136,1248683
MK,1951,674255,1271035
MK,1952,688708,1294530
MK,1953,704588,1319471
MK,1954,716967,1340006
MK,1955,725317,1355676
MK,1956,733200,1370918
MK,1957,740180,1385255
MK,1958,747000,1400116
MK,1959,754142,1417075
MK,1960,762078,1435059
MK,1961,772453,1455171
MK,1962,781417,1471745
MK,1963,790440,1488737
MK,1964,802317,1510900
MK,1965,814726,1533466
MK,1966,829680,1557349
MK,1967,848463,1582492
MK,1968,871953,1608930
MK,1969,897516,1636345
MK,1970,923152,1664208
MK,1971,948776,1691216
MK,1972,974156,1717395
MK,1973,999702,1743816
MK,1974,1025637,1770545
MK,1975,1051699,1797972
MK,1976,1077115,1825830
MK,1977,1102206,1853138
MK,1978,1127660,1879847
MK,1979,1153974,1906523
MK,1980,1180525,1933038
MK,1981,1206098,1959065
MK,1982,1225589,1978956
MK,1983,1239877,1991901
MK,1984,1253647,2003399
MK,1985,1266766,2014331
MK,1986,1279528,2024732
MK,1987,1291744,2035157
MK,1988,1303417,2045737
MK,1989,1314729,2055649
MK,1990,1324851,2063689
MK,1991,1328587,2055994
MK,1992,1325821,2032523
MK,1993,1320479,2006854
MK,1994,1317703,1992666
MK,1995,1325792,1998534
MK,1996,1341266,2012553
MK,1997,1356802,2025755
MK,1998,1372104,2037568
MK,1999,1388812,2048087
MK,2000,1406506,2057253
MK,2001,1424249,2066301
MK,2002,1440165,2074484
MK,2003,1453913,2081411
MK,2004,1467697,2086581
MK,2005,1481197,2089807
MK,2006,1491334,2089233
MK,2007,1495798,2081972
MK,2008,1496828,2070834
MK,2009,1497386,2060599
MK,2010,1497575,2051505
MK,2011,1496441,2040446
MK,2012,1493556,2027289
MK,2013,1489812,2013280
MK,2014,1487994,1997833
MK,2015,1486579,1980366
MK,2016,1482687,1961259
MK,2017,1476130,1940879
MK,2018,1467135,1919728
MK,2019,1455975,1897641
MK,2020,1440655,1872015
MK,2021,1426730,1851108
MK,2022,1420074,1840233
MK,2023,1416658,1831802
MK,2024,1413402,1823009
ML,1800,776773,1528558
ML,1801,776109,1527252
ML,1802,775446,1525946
ML,1803,774783,1524642
ML,1804,774121,1523339
ML,1805,773459,1522037
ML,1806,772798,1520736
ML,1807,772137,1519436
ML,1808,771477,1518138
ML,1809,770818,1516840
ML,1810,770159,1515544
ML,1811,769994,1515218
ML,1812,769828,1514892
ML,1813,769663,1514567
ML,1814,769498,1514242
ML,1815,769332,1513916
ML,1816,769167,1513591
ML,1817,769002,1513266
ML,1818,768837,1512941
ML,1819,768671,1512616
ML,1820,768506,1512291
ML,1821,768341,1511965
ML,1822,768175,1511640
ML,1823,768010,1511314
ML,1824,767845,1510989
ML,1825,767679,1510664
ML,1826,767514,1510339
ML,1827,767349,1510013
ML,1828,767184,1509688
ML,1829,767019,1509363
ML,1830,766853,1509038
ML,1831,766688,1508713
ML,1832,766523,1508387
ML,1833,766357,1508062
ML,1834,766192,1507737
ML,1835,766027,1507411
ML,1836,765861,1507086
ML,1837,765696,1506761
ML,1838,765531,1506436
ML,1839,765366,1506111
ML,1840,765201,1505786
ML,1841,765035,1505460
ML,1842,764870,1505135
ML,1843,764704,1504809
ML,1844,764539,1504484
ML,1845,764374,1504159
ML,1846,764208,1503833
ML,1847,764043,1503508
ML,1848,763878,1503183
ML,1849,763713,1502858
ML,1850,763548,1502533
ML,1851,765075,1505538
ML,1852,766605,1508549
ML,1853,768138,1511566
ML,1854,769674,1514590
ML,1855,771214,1517619
ML,1856,772756,1520654
ML,1857,774302,1523695
ML,1858,775850,1526743
ML,1859,777402,1529796
ML,1860,778957,1532856
ML,1861,780515,1535921
ML,1862,782076,1538993
ML,1863,783640,1542071
ML,1864,785207,1545155
ML,1865,786778,1548246
ML,1866,788351,1551342
ML,1867,789928,1554445
ML,1868,791508,1557554
ML,1869,793091,1560669
ML,1870,794677,1563790
ML,1871,797856,1570045
ML,1872,801047,1576326
ML,1873,804251,1582631
ML,1874,807468,1588961
ML,1875,810698,1595317
ML,1876,813941,1601699
ML,1877,817197,1608105
ML,1878,820465,1614538
ML,1879,823747,1620996
ML,1880,827042,1627480
ML,1881,830350,1633990
ML,1882,833672,1640526
ML,1883,837007,1647088
ML,1884,840355,1653676
ML,1885,843716,1660291
ML,1886,847091,1666932
ML,1887,850479,1673600
ML,1888,853881,1680294
ML,1889,857297,1687015
ML,1890,860726,1693763
ML,1891,865029,1702232
ML,1892,869355,1710743
ML,1893,873701,1719297
ML,1894,878070,1727894
ML,1895,882460,1736533
ML,1896,886873,1745216
ML,1897,891307,1753942
ML,1898,895763,1762712
ML,1899,900242,1771525
ML,1900,904743,1780383
ML,1901,914696,1799967
ML,1902,924757,1819767
ML,1903,934930,1839784
ML,1904,945214,1860022
ML,1905,955611,1880482
ML,1906,966123,1901167
ML,1907,976750,1922080
ML,1908,987495,1943223
ML,1909,998357,1964598
ML,1910,1009339,1986209
ML,1911,1017414,2002099
ML,1912,1025553,2018115
ML,1913,1033757,2034260
ML,1914,1042027,2050534
ML,1915,1050364,2066939
ML,1916,1058767,2083474
ML,1917,1067237,2100142
ML,1918,1075775,2116943
ML,1919,1084381,2133879
ML,1920,1093056,2150950
ML,1921,1108359,2181063
ML,1922,1123876,2211598
ML,1923,1139610,2242560
ML,1924,1155564,2273956
ML,1925,1171742,2305792
ML,1926,1188147,2338073
ML,1927,1204781,2370806
ML,1928,1221648,2403997
ML,1929,1238751,2437653
ML,1930,1256093,2471780
ML,1931,1272422,2503913
ML,1932,1288964,2536464
ML,1933,1305721,2569438
ML,1934,1322695,2602841
ML,1935,1339890,2636678
ML,1936,1357308,2670954
ML,1937,1374953,2705677
ML,1938,1392828,2740851
ML,1939,1475663,2903856
ML,1940,1558498,3066861
ML,1941,1641332,3229866
ML,1942,1724167,3392871
ML,1943,1807002,3555876
ML,1944,1889837,3718881
ML,1945,1972672,3881886
ML,1946,2055507,4044891
ML,1947,2138342,4207896
ML,1948,2221176,4370901
ML,1949,2304011,4533906
ML,1950,2386846,4696911
ML,1951,2419671,4766701
ML,1952,2451695,4836363
ML,1953,2481865,4904800
ML,1954,2510611,4972910
ML,1955,2538990,5041934
ML,1956,2567052,5111976
ML,1957,2594877,5183130
ML,1958,2621420,5253468
ML,1959,2649626,5325639
ML,1960,2683581,5402550
ML,1961,2721982,5482283
ML,1962,2762523,5563917
ML,1963,2803423,5646605
ML,1964,2843055,5730125
ML,1965,2880692,5815487
ML,1966,2916737,5902204
ML,1967,2953640,5990906
ML,1968,2990441,6082979
ML,1969,3024927,6177704
ML,1970,3061816,6276472
ML,1971,3100677,6377944
ML,1972,3140257,6483726
ML,1973,3182604,6597106
ML,1974,3225436,6715436
ML,1975,3267269,6837261
ML,1976,3306636,6960979
ML,1977,3347233,7090979
ML,1978,3391084,7229651
ML,1979,3435948,7375266
ML,1980,3483963,7530515
ML,1981,3534197,7692766
ML,1982,3585898,7860194
ML,1983,3641124,8034400
ML,1984,3694669,8208599
ML,1985,3739761,8374663
ML,1986,3774543,8531277
ML,1987,3801921,8681164
ML,1988,3830167,8833996
ML,1989,3867771,8999938
ML,1990,3916634,9178830
ML,1991,3969354,9362888
ML,1992,4026261,9553540
ML,1993,4091874,9754786
ML,1994,4166323,9967031
ML,1995,4247706,10185365
ML,1996,4333892,10407278
ML,1997,4431235,10646495
ML,1998,4550364,10919573
ML,1999,4690996,11227415
ML,2000,4845307,11559290
ML,2001,5011433,11912158
ML,2002,5188382,12288050
ML,2003,5371961,12684955
ML,2004,5560829,13102409
ML,2005,5753765,13538647
ML,2006,5950538,13990139
ML,2007,6151972,14457775
ML,2008,6355952,14940782
ML,2009,6558987,15435539
ML,2010,6761286,15945198
ML,2011,6965502,16469049
ML,2012,7134924,16957033
ML,2013,7309737,17459615
ML,2014,7525984,18020267
ML,2015,7745455,18593022
ML,2016,7979631,19191289
ML,2017,8230837,19813011
ML,2018,8491552,20442030
ML,2019,8764646,21068405
ML,2020,9061257,21713836
ML,2021,9378438,22388630
ML,2022,9705162,23072640
ML,2023,10045911,23769127
ML,2024,10405343,24478595
MM,1800,4033730,7617999
MM,1801,4049026,7646886
MM,1802,4064380,7675882
MM,1803,4079791,7704988
MM,1804,4095262,7734205
MM,1805,4110791,7763533
MM,1806,4126378,7792971
MM,1807,4142025,7822522
MM,1808,4157732,7852184
MM,1809,4173497,7881959
MM,1810,4189323,7911847
MM,1811,4205510,7942417
MM,1812,4185480,7904589
MM,1813,4165545,7866941
MM,1814,4145706,7829472
MM,1815,4125961,7792182
MM,1816,4106309,7755070
MM,1817,4086752,7718134
MM,1818,4067287,7681374
MM,1819,4047916,7644789
MM,1820,4028636,7608378
MM,1821,4009905,7573003
MM,1822,4030864,7612586
MM,1823,4051933,7652375
MM,1824,4073112,7692373
MM,1825,4094401,7732580
MM,1826,4115802,7772997
MM,1827,4137315,7813625
MM,1828,4158940,7854466
MM,1829,4180678,7895520
MM,1830,4202530,7936788
MM,1831,4225071,7979359
MM,1832,4217173,7964444
MM,1833,4209290,7949556
MM,1834,4201422,7934697
MM,1835,4193569,7919865
MM,1836,4185730,7905062
MM,1837,4177906,7890285
MM,1838,4170097,7875537
MM,1839,4162302,7860816
MM,1840,4154522,7846122
MM,1841,4146829,7831593
MM,1842,4184213,7902196
MM,1843,4221934,7973435
MM,1844,4259995,8045316
MM,1845,4298399,8117846
MM,1846,4337150,8191029
MM,1847,4376250,8264872
MM,1848,4415702,8339381
MM,1849,4455510,8414561
MM,1850,4495677,8490419
MM,1851,4538039,8570422
MM,1852,4560924,8613644
MM,1853,4583926,8657083
MM,1854,4607043,8700742
MM,1855,4630276,8744620
MM,1856,4653627,8788720
MM,1857,4677096,8833042
MM,1858,4700683,8877588
MM,1859,4724389,8922359
MM,1860,4748214,8967355
MM,1861,4772765,9013720
MM,1862,4794121,9054053
MM,1863,4815573,9094566
MM,1864,4837121,9135261
MM,1865,4858765,9176138
MM,1866,4880506,9217197
MM,1867,4902344,9258441
MM,1868,4924281,9299869
MM,1869,4946315,9341482
MM,1870,4968448,9383281
MM,1871,4991178,9426209
MM,1872,4995490,9434352
MM,1873,4999805,9442503
MM,1874,5004125,9450661
MM,1875,5008448,9458825
MM,1876,5012775,9466997
MM,1877,5017106,9475176
MM,1878,5021440,9483362
MM,1879,5025778,9491555
MM,1880,5030120,9499755
MM,1881,5034485,9507997
MM,1882,5080716,9595308
MM,1883,5127371,9683420
MM,1884,5174455,9772341
MM,1885,5221971,9862079
MM,1886,5269924,9952641
MM,1887,5318317,10044035
MM,1888,5367154,10136268
MM,1889,5416440,10229348
MM,1890,5466178,10323283
MM,1891,5518685,10422446
MM,1892,5524821,10434033
MM,1893,5530963,10445633
MM,1894,5537111,10457245
MM,1895,5543267,10468871
MM,1896,5549430,10480509
MM,1897,5555599,10492160
MM,1898,5561775,10503824
MM,1899,5567958,10515501
MM,1900,5574148,10527192
MM,1901,5580379,10538960
MM,1902,5615823,10605898
MM,1903,5650054,10670545
MM,1904,5684285,10735193
MM,1905,5719494,10801688
MM,1906,5754703,10868182
MM,1907,5789912,10934677
MM,1908,5825120,11001172
MM,1909,5860329,11067666
MM,1910,5893582,11130467
MM,1911,5926542,11192713
MM,1912,5963166,11228794
MM,1913,6014239,11279323
MM,1914,6065539,11330080
MM,1915,6117068,11381066
MM,1916,6168827,11432281
MM,1917,6220815,11483726
MM,1918,5959033,11221400
MM,1919,5902277,11164100
MM,1920,6008720,11270000
MM,1921,6059979,11320715
MM,1922,6085768,11409375
MM,1923,6139264,11525741
MM,1924,6192760,11642106
MM,1925,6246256,11758472
MM,1926,6303446,11878532
MM,1927,6360636,11998591
MM,1928,6417826,12118651
MM,1929,6478710,12242405
MM,1930,6539594,12366159
MM,1931,6622643,12512078
MM,1932,6671201,12685703
MM,1933,6725300,12864869
MM,1934,6781246,13045882
MM,1935,6839039,13228743
MM,1936,6900527,13415297
MM,1937,6965708,13605546
MM,1938,7032737,13797641
MM,1939,7235960,14125931
MM,1940,7439182,14454221
MM,1941,7642405,14782510
MM,1942,7845627,15110800
MM,1943,8048850,15439090
MM,1944,8252072,15767379
MM,1945,8455295,16095669
MM,1946,8658518,16423958
MM,1947,8861740,16752248
MM,1948,9064963,17080538
MM,1949,9268185,17408827
MM,1950,9471408,17737117
MM,1951,9643739,18070418
MM,1952,9819477,18418009
MM,1953,9995431,18779900
MM,1954,10169538,19156655
MM,1955,10342336,19550482
MM,1956,10513528,19959221
MM,1957,10684067,20382704
MM,1958,10851055,20816418
MM,1959,11017206,21264010
MM,1960,11187290,21730250
MM,1961,11359567,22210581
MM,1962,11535019,22704719
MM,1963,11716428,23213408
MM,1964,11905994,23737315
MM,1965,12106600,24279431
MM,1966,12317724,24836496
MM,1967,12537052,25406429
MM,1968,12764356,25989662
MM,1969,13025291,26585112
MM,1970,13326841,27193016
MM,1971,13642723,27807219
MM,1972,13970605,28428324
MM,1973,14287663,29026388
MM,1974,14591456,29598167
MM,1975,14907011,30176565
MM,1976,15231018,30758811
MM,1977,15571623,31355966
MM,1978,15931145,31972976
MM,1979,16298420,32596550
MM,1980,16675410,33227204
MM,1981,17058713,33858783
MM,1982,17436426,34482965
MM,1983,17852566,35162715
MM,1984,18316027,35899313
MM,1985,18787967,36622827
MM,1986,19263732,37314878
MM,1987,19741869,37971594
MM,1988,20226549,38600927
MM,1989,20714287,39214618
MM,1990,21199746,39817251
MM,1991,21672229,40394154
MM,1992,22135283,40950342
MM,1993,22602352,41502429
MM,1994,23077713,42055143
MM,1995,23560564,42605338
MM,1996,24053438,43154860
MM,1997,24561268,43708798
MM,1998,25079436,44257793
MM,1999,25596916,44787724
MM,2000,26101480,45290841
MM,2001,26590328,45771139
MM,2002,27073072,46232653
MM,2003,27559135,46667192
MM,2004,28046432,47068772
MM,2005,28518811,47438365
MM,2006,28963732,47785135
MM,2007,29383072,48125043
MM,2008,29747738,48390793
MM,2009,30115027,48660459
MM,2010,30544264,49024382
MM,2011,31006049,49419820
MM,2012,31492025,49837446
MM,2013,31986484,50262658
MM,2014,32474082,50681634
MM,2015,32943961,51089056
MM,2016,33402586,51495696
MM,2017,33849418,51894938
MM,2018,34276043,52272247
MM,2019,34694195,52640713
MM,2020,35120777,53016522
MM,2021,35547754,53387102
MM,2022,35985320,53756787
MM,2023,36432332,54133798
MM,2024,36861227,54500091
MN,1800,208871,359455
MN,1801,209915,361252
MN,1802,210965,363058
MN,1803,212020,364874
MN,1804,213080,366698
MN,1805,214145,368532
MN,1806,215216,370374
MN,1807,216292,372226
MN,1808,217374,374087
MN,1809,218460,375958
MN,1810,219553,377838
MN,1811,220650,379727
MN,1812,221754,381625
MN,1813,222863,383533
MN,1814,223977,385451
MN,1815,225097,387378
MN,1816,226222,389315
MN,1817,227353,391262
MN,1818,228490,393218
MN,1819,229633,395184
MN,1820,230781,397160
MN,1821,231935,399146
MN,1822,233094,401142
MN,1823,234260,403147
MN,1824,235431,405163
MN,1825,236608,407189
MN,1826,237791,409225
MN,1827,238980,411271
MN,1828,240175,413327
MN,1829,241376,415394
MN,1830,242583,417471
MN,1831,243796,419558
MN,1832,245015,421656
MN,1833,246240,423764
MN,1834,247471,425883
MN,1835,248708,428013
MN,1836,249952,430153
MN,1837,251202,432304
MN,1838,252458,434465
MN,1839,253720,436637
MN,1840,254989,438821
MN,1841,256264,441015
MN,1842,257545,443220
MN,1843,258833,445436
MN,1844,260127,447663
MN,1845,261427,449901
MN,1846,262734,452151
MN,1847,264048,454412
MN,1848,265368,456684
MN,1849,266695,458967
MN,1850,268029,461262
MN,1851,269369,463568
MN,1852,270716,465886
MN,1853,272069,468215
MN,1854,273430,470557
MN,1855,274797,472909
MN,1856,276171,475274
MN,1857,277552,477650
MN,1858,278939,480038
MN,1859,280334,482439
MN,1860,281736,484851
MN,1861,283144,487275
MN,1862,284560,489712
MN,1863,285983,492160
MN,1864,287413,494621
MN,1865,288850,497094
MN,1866,290294,499579
MN,1867,291746,502077
MN,1868,293204,504588
MN,1869,294670,507111
MN,1870,296144,509646
MN,1871,297624,512194
MN,1872,299113,514755
MN,1873,300608,517329
MN,1874,302111,519916
MN,1875,303622,522515
MN,1876,305140,525128
MN,1877,306666,527754
MN,1878,308199,530392
MN,1879,309740,533044
MN,1880,311289,535710
MN,1881,312845,538388
MN,1882,314409,541080
MN,1883,315981,543785
MN,1884,317561,546504
MN,1885,319149,549237
MN,1886,320745,551983
MN,1887,322348,554743
MN,1888,323960,557517
MN,1889,325580,560304
MN,1890,327208,563106
MN,1891,328844,565921
MN,1892,330488,568751
MN,1893,332141,571595
MN,1894,333801,574453
MN,1895,335470,577325
MN,1896,337148,580212
MN,1897,338833,583113
MN,1898,340528,586028
MN,1899,342230,588958
MN,1900,343941,591903
MN,1901,345661,594863
MN,1902,347389,597837
MN,1903,349126,600826
MN,1904,350872,603830
MN,1905,352626,606849
MN,1906,354389,609884
MN,1907,356161,612933
MN,1908,357942,615998
MN,1909,359732,619078
MN,1910,361531,622173
MN,1911,363338,625284
MN,1912,365155,628410
MN,1913,366981,631553
MN,1914,368816,634710
MN,1915,370660,637884
MN,1916,372513,641073
MN,1917,374376,644279
MN,1918,376247,647500
MN,1919,379149,652493
MN,1920,382073,657525
MN,1921,385019,662595
MN,1922,387988,667705
MN,1923,390980,672854
MN,1924,393995,678043
MN,1925,397033,683272
MN,1926,400095,688541
MN,1927,403181,693850
MN,1928,406290,699201
MN,1929,409423,704593
MN,1930,412580,710026
MN,1931,415762,715502
MN,1932,418968,721019
MN,1933,422199,726580
MN,1934,425455,732183
MN,1935,428951,738200
MN,1936,432259,743893
MN,1937,435592,749629
MN,1938,429997,740000
MN,1939,432016,743474
MN,1940,434034,746948
MN,1941,436053,750422
MN,1942,438072,753896
MN,1943,440090,757370
MN,1944,442109,760844
MN,1945,444128,764318
MN,1946,446146,767792
MN,1947,448165,771266
MN,1948,450184,774740
MN,1949,452202,778214
MN,1950,454220,781688
MN,1951,458509,794323
MN,1952,462868,807086
MN,1953,467298,820273
MN,1954,471811,834018
MN,1955,476419,848684
MN,1956,484359,868482
MN,1957,495514,893234
MN,1958,506656,919290
MN,1959,518014,947411
MN,1960,529513,977595
MN,1961,540977,1009284
MN,1962,552365,1041444
MN,1963,560489,1071362
MN,1964,565501,1100234
MN,1965,570640,1131177
MN,1966,575760,1163754
MN,1967,580779,1196996
MN,1968,585830,1229930
MN,1969,591510,1262284
MN,1970,598435,1295272
MN,1971,606825,1330071
MN,1972,616786,1366821
MN,1973,628364,1405502
MN,1974,641617,1446050
MN,1975,656599,1488296
MN,1976,673392,1531945
MN,1977,692130,1576245
MN,1978,712991,1619468
MN,1979,735390,1660659
MN,1980,759284,1701335
MN,1981,785020,1742857
MN,1982,812036,1785364
MN,1983,839786,1829092
MN,1984,867794,1874349
MN,1985,895881,1921514
MN,1986,924133,1970965
MN,1987,952644,2022800
MN,1988,981495,2076322
MN,1989,1008108,2124185
MN,1990,1032608,2164573
MN,1991,1057999,2202768
MN,1992,1084584,2239123
MN,1993,1112331,2273512
MN,1994,1140960,2305744
MN,1995,1170011,2335715
MN,1996,1199079,2363465
MN,1997,1227976,2389128
MN,1998,1256684,2412784
MN,1999,1285264,2434040
MN,2000,1315472,2455182
MN,2001,1347472,2477700
MN,2002,1379880,2500075
MN,2003,1413093,2521805
MN,2004,1447547,2542793
MN,2005,1483686,2563461
MN,2006,1521681,2584756
MN,2007,1561141,2607965
MN,2008,1601121,2634424
MN,2009,1640230,2665326
MN,2010,1677443,2701732
MN,2011,1715574,2745180
MN,2012,1754245,2795459
MN,2013,1790349,2851881
MN,2014,1824388,2913039
MN,2015,1856807,2976526
MN,2016,1887987,3040812
MN,2017,1917864,3104364
MN,2018,1946016,3167706
MN,2019,1971877,3232113
MN,2020,1996099,3290785
MN,2021,2017557,3339674
MN,2022,2038516,3386015
MN,2023,2061630,3431932
MN,2024,2085005,3475540
MO,1800,23722,38866
MO,1801,23840,39061
MO,1802,23959,39256
MO,1803,24079,39452
MO,1804,24200,39650
MO,1805,24321,39848
